,customer_id,last_purchase,frequency,monetary,avg_order_value,recency,churn,Segment
1005,C2214,2024-04-19,4,256.0970858641555,64.02427146603887,590,1,Occassional Buyer Customer
1006,C2216,2025-01-08,1,193.05766081202643,193.05766081202643,326,0,Occassional Buyer Customer
1007,C2218,2023-02-15,1,58.4019359203347,58.4019359203347,1019,1,At-Risk Customer
1008,C2219,2023-11-11,8,-434.504462396869,-54.31305779960862,750,1,At-Risk Customer
1009,C2220,2024-09-15,1,89.28651317555865,89.28651317555865,441,1,Occassional Buyer Customer
1010,C2221,2025-04-27,18,-1843.8288308578203,-102.43493504765668,217,0,New Customer
1011,C2222,2022-09-19,1,-184.9754882687802,-184.9754882687802,1168,1,At-Risk Customer
1012,C2224,2025-10-11,18,7.786523072718392,0.43258461515102176,50,0,New Customer
1013,C2225,2023-12-18,27,-1825.9335106043595,-67.62716705942073,713,1,New Customer
1014,C2226,2025-01-19,1,-86.4057054874777,-86.4057054874777,315,0,New Customer
1015,C2227,2024-08-03,8,-1870.7922499764995,-233.84903124706244,484,1,New Customer
1016,C2229,2025-06-10,8,-625.1488203428844,-78.14360254286055,173,0,New Customer
1017,C223,2025-01-10,4,487.25070085818294,121.81267521454573,324,0,Occassional Buyer Customer
1018,C2230,2025-08-23,1,-101.0179310745989,-101.0179310745989,99,0,New Customer
1019,C2234,2025-05-20,18,3880.719965698704,215.595553649928,194,0,Loyal High-Value Customer
1020,C2235,2023-09-19,4,369.4971029025929,92.37427572564823,803,1,Occassional Buyer Customer
1021,C2236,2023-11-29,1,-106.87815206045792,-106.87815206045792,732,1,At-Risk Customer
1022,C2238,2022-08-22,1,166.84766886177889,166.84766886177889,1196,1,At-Risk Customer
1023,C224,2025-10-28,18,2779.8646648816234,154.43692582675686,33,0,Loyal High-Value Customer
1024,C2240,2023-01-14,1,137.5009563639223,137.5009563639223,1051,1,At-Risk Customer
1025,C2241,2024-02-26,1,-215.69062098644943,-215.69062098644943,643,1,At-Risk Customer
1026,C2242,2023-04-30,1,-111.18860850143544,-111.18860850143544,945,1,At-Risk Customer
1027,C2243,2024-03-29,1,-23.68868371752833,-23.68868371752833,611,1,At-Risk Customer
1028,C2244,2025-10-31,75,-4516.793498828155,-60.223913317708735,30,0,Discount Seeker Customer
1029,C2245,2024-06-24,8,2482.6789118808815,310.3348639851102,524,1,Occassional Buyer Customer
1030,C2246,2022-09-22,1,-27.137236089013573,-27.137236089013573,1165,1,At-Risk Customer
1031,C2247,2023-10-20,1,183.31998910379872,183.31998910379872,772,1,Occassional Buyer Customer
1032,C2249,2025-05-09,1,-113.64630218744148,-113.64630218744148,205,0,New Customer
1033,C225,2024-08-31,1,65.68101529485276,65.68101529485276,456,1,Occassional Buyer Customer
1034,C2250,2025-06-24,8,-626.8891403686179,-78.36114254607723,159,0,New Customer
1035,C2252,2024-04-21,8,1317.9995419535574,164.74994274419467,588,1,Occassional Buyer Customer
1036,C2254,2023-07-08,1,-156.62800700457856,-156.62800700457856,876,1,At-Risk Customer
1037,C2256,2024-12-21,1,299.96777228344183,299.96777228344183,344,0,Occassional Buyer Customer
1038,C2257,2024-06-23,8,-974.4175582597536,-121.8021947824692,525,1,New Customer
1039,C2259,2024-11-05,32,635.4267686016544,19.8570865188017,390,1,New Customer
1040,C226,2025-03-30,9,-363.31421432860816,-40.36824603651202,245,0,New Customer
1041,C2260,2025-06-17,4,-424.73377283836817,-106.18344320959204,166,0,New Customer
1042,C2261,2024-04-01,4,892.199424902768,223.049856225692,608,1,Occassional Buyer Customer
1043,C2262,2025-07-15,9,-2416.1821696844927,-268.4646855204992,138,0,New Customer
1044,C2263,2025-02-27,8,101.34490583432762,12.668113229290952,276,0,New Customer
1045,C2264,2025-08-06,8,-644.3738290690221,-80.54672863362777,116,0,New Customer
1046,C2265,2025-07-23,8,1417.5520076716602,177.19400095895753,130,0,Occassional Buyer Customer
1047,C2266,2025-01-02,8,-272.37861474973147,-34.047326843716434,332,0,New Customer
1048,C2267,2023-01-07,1,159.52715023221026,159.52715023221026,1058,1,Occassional Buyer Customer
1049,C2269,2025-03-05,18,-1504.773356071153,-83.59851978173073,270,0,New Customer
1050,C227,2023-06-28,1,-90.45232381879612,-90.45232381879612,886,1,At-Risk Customer
1051,C2270,2025-07-04,4,-290.87219863327726,-72.71804965831932,149,0,New Customer
1052,C2273,2024-10-07,8,-2569.7490906720814,-321.21863633401017,419,1,New Customer
1053,C2274,2025-11-02,18,-1346.3696809832018,-74.79831561017788,28,0,New Customer
1054,C2275,2024-02-01,1,47.661370703225394,47.661370703225394,668,1,Occassional Buyer Customer
1055,C2276,2024-07-31,1,-303.796928060924,-303.796928060924,487,1,New Customer
1056,C2277,2024-12-11,32,4585.128903710524,143.2852782409539,354,0,Loyal High-Value Customer
1057,C2278,2023-09-18,1,-567.0933706311594,-567.0933706311594,804,1,At-Risk Customer
1058,C2279,2023-05-16,1,339.1059054451227,339.1059054451227,929,1,Occassional Buyer Customer
1059,C228,2025-03-08,9,392.5211487324713,43.61346097027459,267,0,New Customer
1060,C2280,2024-10-11,8,-1184.757928438482,-148.09474105481024,415,1,New Customer
1061,C2281,2024-12-18,48,-3852.947454793584,-80.269738641533,347,0,Discount Seeker Customer
1062,C2282,2022-08-25,1,-409.7101905821086,-409.7101905821086,1193,1,At-Risk Customer
1063,C2283,2025-08-30,8,1130.0235084937142,141.25293856171427,92,0,Occassional Buyer Customer
1064,C2284,2025-01-16,18,-940.3946792052413,-52.24414884473563,318,0,New Customer
1065,C2285,2024-06-05,1,219.59989820231564,219.59989820231564,543,1,Occassional Buyer Customer
1066,C2286,2024-01-10,1,-371.15712045300336,-371.15712045300336,690,1,At-Risk Customer
1067,C2287,2022-03-17,1,-179.12718635164478,-179.12718635164478,1354,1,At-Risk Customer
1068,C2288,2024-09-04,1,68.47830705616704,68.47830705616704,452,1,Occassional Buyer Customer
1069,C2289,2023-06-23,1,195.5919937690026,195.5919937690026,891,1,Occassional Buyer Customer
1070,C229,2024-10-25,8,861.8941802430893,107.73677253038616,401,1,Occassional Buyer Customer
1071,C2290,2024-04-01,4,133.43581276379592,33.35895319094898,608,1,Occassional Buyer Customer
1072,C2291,2025-01-24,18,908.9849629003829,50.49916460557683,310,0,New Customer
1073,C2292,2025-07-25,8,-427.6043908585582,-53.450548857319774,128,0,New Customer
1074,C2293,2023-07-24,1,-25.98156447164052,-25.98156447164052,860,1,At-Risk Customer
1075,C2294,2024-09-22,1,424.1553902729145,424.1553902729145,434,1,Occassional Buyer Customer
1076,C2295,2024-12-26,8,381.13194144297097,47.64149268037137,339,0,New Customer
1077,C2297,2025-08-28,48,4076.4368559866434,84.92576783305508,94,0,Loyal High-Value Customer
1078,C2298,2023-04-30,1,-194.6686448697164,-194.6686448697164,945,1,At-Risk Customer
1079,C2299,2022-09-16,1,330.30289090760266,330.30289090760266,1171,1,Occassional Buyer Customer
1080,C23,2023-04-01,1,104.62341404584444,104.62341404584444,974,1,At-Risk Customer
1081,C230,2022-12-01,1,524.7911840268591,524.7911840268591,1095,1,Occassional Buyer Customer
1082,C2300,2023-11-03,1,-147.82363215118826,-147.82363215118826,758,1,At-Risk Customer
1083,C2301,2024-10-27,4,-1045.4436944158929,-261.3609236039732,399,1,New Customer
1084,C2303,2023-06-22,8,137.67407488096,17.20925936012,892,1,At-Risk Customer
1085,C2304,2025-08-23,1,33.71460615227496,33.71460615227496,99,0,New Customer
1086,C2305,2024-01-05,18,78.75553833829076,4.375307685460598,695,1,At-Risk Customer
1087,C2307,2024-09-24,4,744.6269310666478,186.15673276666195,432,1,Occassional Buyer Customer
1088,C231,2024-05-04,1,-428.5155270555718,-428.5155270555718,575,1,At-Risk Customer
1089,C2311,2023-10-29,1,-325.7486766724819,-325.7486766724819,763,1,At-Risk Customer
1090,C2312,2024-08-17,32,1883.741769763955,58.866930305123596,470,1,Loyal High-Value Customer
1091,C2314,2023-02-08,1,139.08215219463932,139.08215219463932,1026,1,At-Risk Customer
1092,C2315,2024-10-29,4,-793.803113779109,-198.45077844477726,397,1,New Customer
1093,C2317,2024-04-26,1,-118.67036605926327,-118.67036605926327,583,1,At-Risk Customer
1094,C2318,2023-01-11,1,-123.3039453305141,-123.3039453305141,1054,1,At-Risk Customer
1095,C2319,2023-10-21,1,-260.8109835861046,-260.8109835861046,771,1,At-Risk Customer
1096,C232,2024-09-20,1,-51.63944763847395,-51.63944763847395,436,1,New Customer
1097,C2321,2024-09-30,8,1823.4077645724783,227.9259705715598,426,1,Occassional Buyer Customer
1098,C2322,2025-07-02,8,1328.0374830925123,166.00468538656403,151,0,Occassional Buyer Customer
1099,C2323,2025-07-22,50,-5499.726271638427,-109.99452543276853,131,0,Discount Seeker Customer
1100,C2325,2022-12-19,1,128.90907193672822,128.90907193672822,1077,1,At-Risk Customer
1101,C2327,2025-06-13,8,-2966.481576052195,-370.8101970065244,170,0,New Customer
1102,C2328,2024-05-25,1,116.03919797605742,116.03919797605742,554,1,Occassional Buyer Customer
1103,C2329,2024-08-23,1,-25.81642258064805,-25.81642258064805,464,1,New Customer
1104,C233,2025-01-29,4,72.67415270450812,18.16853817612703,305,0,New Customer
1105,C2330,2025-04-01,8,-1589.460667181062,-198.68258339763275,243,0,New Customer
1106,C2331,2023-08-06,8,1034.5162426380941,129.31453032976177,847,1,Occassional Buyer Customer
1107,C2332,2025-01-05,8,39.47240242544069,4.934050303180086,329,0,New Customer
1108,C2333,2024-12-30,18,1032.6943197987962,57.37190665548868,335,0,Occassional Buyer Customer
1109,C2334,2023-12-25,1,427.393882860586,427.393882860586,706,1,Occassional Buyer Customer
1110,C2336,2024-11-17,8,-1069.036054665596,-133.6295068331995,378,1,New Customer
1111,C2337,2023-05-24,1,-232.54827876503825,-232.54827876503825,921,1,At-Risk Customer
1112,C2338,2025-10-15,18,-2581.109316662486,-143.39496203680477,46,0,New Customer
1113,C2339,2024-01-21,18,-1705.7904747231637,-94.7661374846202,679,1,New Customer
1114,C234,2025-08-27,27,3913.2771879564457,144.93619214653503,95,0,Loyal High-Value Customer
1115,C2340,2025-07-28,8,2669.9940801522725,333.74926001903407,125,0,Occassional Buyer Customer
1116,C2341,2024-09-11,4,654.2860574957607,163.57151437394018,445,1,Occassional Buyer Customer
1117,C2342,2022-07-21,1,-329.4636604449754,-329.4636604449754,1228,1,At-Risk Customer
1118,C2343,2023-07-19,1,177.94652228301948,177.94652228301948,865,1,Occassional Buyer Customer
1119,C2344,2023-09-20,1,290.2209374413493,290.2209374413493,802,1,Occassional Buyer Customer
1120,C2346,2023-12-07,1,351.4395783454082,351.4395783454082,724,1,Occassional Buyer Customer
1121,C2347,2024-09-24,1,112.4208813744768,112.4208813744768,432,1,Occassional Buyer Customer
1122,C2348,2025-03-09,8,2067.8394278699934,258.4799284837492,266,0,Occassional Buyer Customer
1123,C2349,2024-12-17,1,107.0558334281665,107.0558334281665,348,0,Occassional Buyer Customer
1124,C235,2025-02-10,8,984.7740206133481,123.09675257666851,293,0,Occassional Buyer Customer
1125,C2350,2024-12-28,8,623.2158257755709,77.90197822194637,337,0,Occassional Buyer Customer
1126,C2351,2025-07-25,48,2140.7707006048745,44.59938959593489,128,0,Loyal High-Value Customer
1127,C2353,2025-02-03,1,-45.01985350485784,-45.01985350485784,300,0,New Customer
1128,C2355,2024-12-02,27,4139.657280913558,153.32064003383547,363,0,Loyal High-Value Customer
1129,C2356,2024-05-15,4,201.15548195061595,50.28887048765399,564,1,Occassional Buyer Customer
1130,C2357,2025-10-23,1,182.20637475795,182.20637475795,38,0,Occassional Buyer Customer
1131,C2359,2025-05-06,1,150.38172398543043,150.38172398543043,208,0,Occassional Buyer Customer
1132,C236,2024-12-10,8,-305.2090333375674,-38.151129167195926,355,0,New Customer
1133,C2362,2023-03-02,1,-348.0383510092765,-348.0383510092765,1004,1,At-Risk Customer
1134,C2363,2022-12-15,1,24.513545952582174,24.513545952582174,1081,1,At-Risk Customer
1135,C2364,2023-10-05,1,126.94750397257948,126.94750397257948,787,1,Occassional Buyer Customer
1136,C2365,2024-08-31,8,-931.9831227046386,-116.49789033807983,456,1,New Customer
1137,C2366,2024-07-16,4,2117.6471391414825,529.4117847853706,502,1,Occassional Buyer Customer
1138,C2367,2024-03-03,1,174.61063170321657,174.61063170321657,637,1,Occassional Buyer Customer
1139,C2368,2025-03-31,32,3149.7131993931,98.42853748103437,244,0,Loyal High-Value Customer
1140,C2369,2025-03-11,8,-2696.070141347467,-337.0087676684334,264,0,New Customer
1141,C237,2024-05-14,4,-1614.0483425080852,-403.5120856270213,565,1,At-Risk Customer
1142,C2370,2024-07-12,1,-368.7574537015611,-368.7574537015611,506,1,New Customer
1143,C2371,2024-01-23,1,32.946558749535285,32.946558749535285,677,1,Occassional Buyer Customer
1144,C2372,2024-12-14,27,-568.135632280476,-21.042060454832445,351,0,New Customer
1145,C2373,2025-04-27,8,196.01401908746652,24.501752385933315,217,0,New Customer
1146,C2374,2023-11-23,4,463.07624995106005,115.76906248776501,738,1,Occassional Buyer Customer
1147,C2375,2024-12-27,27,-4331.492303886337,-160.42564088467915,338,0,Discount Seeker Customer
1148,C2376,2023-11-14,1,-123.97260305649796,-123.97260305649796,747,1,At-Risk Customer
1149,C2377,2022-06-22,1,-207.388036915212,-207.388036915212,1257,1,At-Risk Customer
1150,C2378,2024-10-26,8,17.348411356271413,2.1685514195339266,400,1,New Customer
1151,C2379,2023-02-27,1,16.230494266294183,16.230494266294183,1007,1,At-Risk Customer
1152,C238,2024-12-24,8,673.3482503454006,84.16853129317508,341,0,Occassional Buyer Customer
1153,C2380,2025-05-15,8,683.4576212122253,85.43220265152816,199,0,Occassional Buyer Customer
1154,C2382,2025-03-25,18,2084.113864691168,115.78410359395379,250,0,Loyal High-Value Customer
1155,C2384,2025-01-04,1,129.02591983682734,129.02591983682734,330,0,Occassional Buyer Customer
1156,C2385,2025-04-10,8,-2914.9005458726056,-364.3625682340757,234,0,New Customer
1157,C2387,2025-05-05,18,2295.366509221106,127.52036162339476,209,0,Loyal High-Value Customer
1158,C2388,2024-01-21,1,-46.25342164031229,-46.25342164031229,679,1,At-Risk Customer
1159,C239,2024-07-11,1,-121.143654863842,-121.143654863842,507,1,New Customer
1160,C2390,2025-05-01,8,1364.6758911578477,170.58448639473096,213,0,Occassional Buyer Customer
1161,C2391,2022-12-21,1,-82.32832785674958,-82.32832785674958,1075,1,At-Risk Customer
1162,C2392,2023-10-05,8,-613.0087952771008,-76.6260994096376,787,1,At-Risk Customer
1163,C2393,2024-03-31,1,64.37015831213091,64.37015831213091,609,1,Occassional Buyer Customer
1164,C2394,2024-12-10,1,85.36245190777791,85.36245190777791,355,0,Occassional Buyer Customer
1165,C2395,2025-02-09,8,1411.170732453869,176.39634155673363,294,0,Occassional Buyer Customer
1166,C2396,2025-01-12,8,162.23082530710292,20.278853163387865,322,0,New Customer
1167,C2397,2025-06-02,18,-232.59026933761854,-12.921681629867697,181,0,New Customer
1168,C2398,2024-05-29,32,2036.669620458029,63.645925639313404,550,1,Loyal High-Value Customer
1169,C2399,2024-01-09,8,1127.7737339480718,140.97171674350898,691,1,Occassional Buyer Customer
1170,C24,2025-06-18,18,-244.05752074870645,-13.558751152705915,165,0,New Customer
1171,C240,2024-06-06,1,234.8248560984977,234.8248560984977,542,1,Occassional Buyer Customer
1172,C2400,2025-02-05,8,252.06804624406539,31.508505780508173,298,0,New Customer
1173,C2401,2023-05-19,1,-8.348973819052379,-8.348973819052379,926,1,At-Risk Customer
1174,C2402,2023-07-15,1,200.49747646313088,200.49747646313088,869,1,Occassional Buyer Customer
1175,C2403,2023-09-25,1,159.63797203296315,159.63797203296315,797,1,Occassional Buyer Customer
1176,C2407,2022-06-16,1,130.27285550662327,130.27285550662327,1263,1,At-Risk Customer
1177,C2408,2024-10-04,8,984.9824289845942,123.12280362307428,422,1,Occassional Buyer Customer
1178,C241,2022-10-20,1,26.84720214439547,26.84720214439547,1137,1,At-Risk Customer
1179,C2410,2023-08-15,1,198.9526513614893,198.9526513614893,838,1,Occassional Buyer Customer
1180,C2411,2025-02-17,27,5306.10341394646,196.5223486646837,286,0,Loyal High-Value Customer
1181,C2412,2025-05-29,8,-1126.7125861487011,-140.83907326858764,185,0,New Customer
1182,C2413,2024-04-18,1,-227.81045663439969,-227.81045663439969,591,1,At-Risk Customer
1183,C2414,2024-05-23,1,-333.6877642825122,-333.6877642825122,556,1,At-Risk Customer
1184,C2415,2023-07-19,1,155.6686197965633,155.6686197965633,865,1,Occassional Buyer Customer
1185,C2416,2025-08-28,50,893.2750928234439,17.865501856468878,94,0,Loyal High-Value Customer
1186,C2417,2023-12-07,1,-157.199270177771,-157.199270177771,724,1,At-Risk Customer
1187,C2418,2023-01-06,1,82.58078214531149,82.58078214531149,1059,1,At-Risk Customer
1188,C2419,2024-04-08,1,-108.28055880754992,-108.28055880754992,601,1,At-Risk Customer
1189,C242,2023-04-15,1,140.700146016276,140.700146016276,960,1,Occassional Buyer Customer
1190,C2420,2025-04-18,18,-3524.738317832578,-195.81879543514322,226,0,New Customer
1191,C2422,2024-11-07,8,470.6427138981339,58.830339237266735,388,1,Occassional Buyer Customer
1192,C2423,2024-04-06,8,376.9945540705507,47.124319258818836,603,1,Occassional Buyer Customer
1193,C2424,2024-12-28,18,2028.253316553046,112.68073980850255,337,0,Occassional Buyer Customer
1194,C2425,2024-01-08,1,422.1817331126189,422.1817331126189,692,1,Occassional Buyer Customer
1195,C2427,2024-05-27,8,-661.8204547956229,-82.72755684945287,552,1,New Customer
1196,C2428,2022-09-22,1,-85.52960702337234,-85.52960702337234,1165,1,At-Risk Customer
1197,C2429,2025-09-07,27,708.2773399224592,26.232494071202193,84,0,New Customer
1198,C243,2025-01-30,18,-180.5744023512141,-10.031911241734116,304,0,New Customer
1199,C2430,2025-05-06,18,-4844.698038909881,-269.14989105054894,208,0,Discount Seeker Customer
1200,C2431,2025-03-01,8,-581.1864844595092,-72.64831055743865,274,0,New Customer
1201,C2432,2025-11-07,27,699.2777358113804,25.899175400421495,23,0,New Customer
1202,C2434,2024-02-04,1,100.95589363333,100.95589363333,665,1,Occassional Buyer Customer
1203,C2435,2024-06-04,1,-50.75515807787946,-50.75515807787946,544,1,New Customer
1204,C2437,2024-09-15,1,-19.61569996543498,-19.61569996543498,441,1,New Customer
1205,C2438,2023-02-13,1,17.091152237426172,17.091152237426172,1021,1,At-Risk Customer
1206,C2439,2022-02-10,1,26.206153208784272,26.206153208784272,1389,1,At-Risk Customer
1207,C244,2025-10-14,4,710.6597145212279,177.66492863030697,47,0,Occassional Buyer Customer
1208,C2441,2025-08-13,9,733.1165772744764,81.45739747494183,109,0,New Customer
1209,C2442,2023-11-11,1,-45.84031997408973,-45.84031997408973,750,1,At-Risk Customer
1210,C2443,2023-10-09,1,-162.96280908225197,-162.96280908225197,783,1,At-Risk Customer
1211,C2444,2025-06-26,18,462.48916925394917,25.69384273633051,157,0,New Customer
1212,C2446,2023-02-17,1,-43.150546997478784,-43.150546997478784,1017,1,At-Risk Customer
